FECHA,HORA ,Severidad,TIPO_SINIESTRO,TOTAL DE FALLECIDOS,TOTAL DE HERIDOS
19/8/2017,12:00:00,GRAVE,ATROPELLO,0,1
19/8/2017,12:30:00,GRAVE,CHOQUE LATERAL,0,1
19/8/2017,17:40:00,GRAVE,CHOQUE LATERAL,0,1
19/8/2017,15:03:00,GRAVE,CHOQUE FRONTAL,0,5
20/8/2017,11:50:00,GRAVE,ROZAMIENTO,0,3
20/8/2017,20:45:00,LEVE,CHOQUE POR ALC,0,0
21/8/2017,14:40:00,GRAVE,PERDIDA DE CARRIL,0,3
24/8/2017,21:30:00,LEVE,CHOQUE LATERAL,0,0
25/8/2017,21:40:00,GRAVE,VOLCAMIENTO,0,1
26/8/2017,19:30:00,FATAL,CHOQUE FRONTAL,1,0
27/8/2017,03:55:00,LEVE,ROZAMIENTO,0,0
27/8/2017,07:20:00,FATAL,PERDIDA DE CARRIL,1,0
27/8/2017,19:45:00,GRAVE,ATROPELLO,0,3
27/8/2017,21:05:00,GRAVE,CHOQUE LATERAL,0,2
28/8/2017,11:30:00,LEVE,CHOQUE LATERAL,0,0
28/8/2017,19:00:00,LEVE,ESTRELLAMIENTO,0,0
29/8/2017,21:50:00,GRAVE,CAÍDA DE PASAJERO,0,1
1/9/2017,11:46:00,GRAVE,CHOQUE LATERAL,0,2
1/9/2017,11:45:00,LEVE,ATROPELLO,0,0
1/9/2017,19:40:00,GRAVE,ATIPICO,0,2
1/9/2017,19:10:00,GRAVE,CHOQUE POR ALC,0,1
1/9/2017,23:00:00,GRAVE,PERDIDA DE CARRIL,0,1
2/9/2017,01:36:00,LEVE,CHOQUE POR ALC,0,0
2/9/2017,17:15:00,GRAVE,CHOQUE LATERAL,0,3
2/9/2017,13:10:00,GRAVE,CHOQUE LATERAL,0,2
2/9/2017,17:00:00,GRAVE,COLISIÓN,0,4
2/9/2017,17:45:00,FATAL,ATIPICO,1,1
3/9/2017,07:00:00,LEVE,PERDIDA DE CARRIL,0,0
3/9/2017,08:40:00,GRAVE,PERDIDA DE CARRIL,0,2
3/9/2017,17:00:00,GRAVE,CHOQUE POR ALC,0,1
4/9/2017,07:40:00,FATAL,CHOQUE LATERAL,1,0
4/9/2017,21:00:00,GRAVE,CHOQUE LATERAL,0,1
4/9/2017,20:20:00,GRAVE,ESTRELLAMIENTO,0,1
5/9/2017,07:40:00,LEVE,ESTRELLAMIENTO,0,0
6/9/2017,08:00:00,FATAL,CHOQUE FRONTAL,2,1
7/9/2017,00:01:00,LEVE,ATIPICO,0,0
8/9/2017,18:50:00,GRAVE,CHOQUE LATERAL,0,2
9/9/2017,04:20:00,LEVE,PERDIDA DE CARRIL,0,0
9/9/2017,20:30:00,GRAVE,ATROPELLO,0,1
10/9/2017,13:00:00,FATAL,PERDIDA DE CARRIL,1,4
10/9/2017,18:15:00,LEVE,ATROPELLO,0,0
11/9/2017,00:10:00,GRAVE,PERDIDA DE CARRIL,0,1
12/9/2017,17:45:00,GRAVE,VOLCAMIENTO,0,1
13/9/2017,10:45:00,LEVE,ROZAMIENTO,0,0
15/9/2017,00:10:00,GRAVE,CAÍDA DE PASAJERO,0,1
16/9/2017,08:20:00,LEVE,PERDIDA DE CARRIL,0,0
16/9/2017,22:40:00,GRAVE,CHOQUE LATERAL,0,3
16/9/2017,04:30:00,LEVE,ATIPICO,0,0
17/9/2017,02:15:00,GRAVE,CHOQUE LATERAL,0,1
17/9/2017,04:00:00,GRAVE,PERDIDA DE CARRIL,0,2
17/9/2017,06:00:00,LEVE,PERDIDA DE CARRIL,0,0
17/9/2017,11:30:00,FATAL,PERDIDA DE CARRIL,2,11
17/9/2017,19:00:00,LEVE,ESTRELLAMIENTO,0,0
17/9/2017,18:40:00,GRAVE,ATROPELLO,0,1
18/9/2017,16:40:00,LEVE,PERDIDA DE CARRIL,0,0
18/9/2017,17:10:00,LEVE,PERDIDA DE CARRIL,0,0
19/9/2017,05:10:00,GRAVE,PERDIDA DE CARRIL,0,1
21/9/2017,04:15:00,LEVE,VOLCAMIENTO,0,0
22/9/2017,13:30:00,LEVE,PERDIDA DE CARRIL,0,0
22/9/2017,18:30:00,LEVE,PERDIDA DE CARRIL,0,0
23/9/2017,17:20:00,GRAVE,ROZAMIENTO,0,1
24/9/2017,00:20:00,GRAVE,CHOQUE FRONTAL,0,2
24/9/2017,17:20:00,FATAL,VOLCAMIENTO,1,1
24/9/2017,21:30:00,GRAVE,ATROPELLO,0,1
26/9/2017,16:50:00,GRAVE,CHOQUE LATERAL,0,1
28/9/2017,07:10:00,FATAL,PERDIDA DE CARRIL,1,0
28/9/2017,14:20:00,LEVE,CHOQUE POR ALC,0,0
29/9/2017,15:08:00,LEVE,PERDIDA DE CARRIL,0,0
30/9/2017,06:20:00,GRAVE,CHOQUE POR ALC,0,1
30/9/2017,19:35:00,LEVE,CHOQUE FRONTAL,0,0
30/9/2017,09:30:00,FATAL,ATROPELLO,1,0
1/10/2017,02:00:00,LEVE,CHOQUE LATERAL,0,0
1/10/2017,02:15:00,LEVE,ROZAMIENTO,0,0
1/10/2017,16:50:00,GRAVE,CHOQUE FRONTAL,0,1
1/10/2017,20:30:00,GRAVE,PERDIDA DE CARRIL,0,1
2/10/2017,15:45:00,LEVE,VOLCAMIENTO,0,0
3/10/2017,07:45:00,LEVE,PERDIDA DE CARRIL,0,0
3/10/2017,10:00:00,GRAVE,CHOQUE LATERAL,0,4
3/10/2017,14:15:00,FATAL,VOLCAMIENTO,1,0
4/10/2017,08:30:00,LEVE,CHOQUE LATERAL,0,0
4/10/2017,07:15:00,GRAVE,CHOQUE LATERAL,0,1
5/10/2017,22:30:00,GRAVE,CHOQUE POR ALC,0,1
7/10/2017,04:10:00,LEVE,PERDIDA DE CARRIL,0,0
7/10/2017,03:40:00,LEVE,ATROPELLO,0,0
7/10/2017,14:00:00,GRAVE,CHOQUE LATERAL,0,2
7/10/2017,19:30:00,GRAVE,CHOQUE LATERAL,0,3
10/10/2017,07:10:00,GRAVE,CHOQUE LATERAL,0,1
11/10/2017,01:05:00,GRAVE,ESTRELLAMIENTO,0,1
12/10/2017,14:49:00,GRAVE,VOLCAMIENTO,0,1
13/10/2017,19:40:00,GRAVE,CAÍDA DE PASAJERO,0,1
14/10/2017,00:20:00,LEVE,PERDIDA DE CARRIL,0,0
14/10/2017,15:30:00,GRAVE,ATROPELLO,0,2
14/10/2017,19:40:00,GRAVE,CHOQUE LATERAL,0,1
15/10/2017,12:30:00,LEVE,PERDIDA DE CARRIL,0,0
15/10/2017,10:30:00,LEVE,PERDIDA DE CARRIL,0,0
15/10/2017,11:40:00,GRAVE,CHOQUE LATERAL,0,2
16/10/2017,08:00:00,FATAL,CHOQUE FRONTAL,1,0
16/10/2017,11:20:00,LEVE,PERDIDA DE CARRIL,0,0
18/10/2017,13:45:00,LEVE,CHOQUE LATERAL,0,0
20/10/2017,17:30:00,GRAVE,PERDIDA DE CARRIL,0,3
20/10/2017,17:50:00,GRAVE,ESTRELLAMIENTO,0,1
21/10/2017,17:00:00,LEVE,ESTRELLAMIENTO,0,0
21/10/2017,10:00:00,GRAVE,ATROPELLO,0,1
23/10/2017,05:15:00,LEVE,ATROPELLO,0,0
24/10/2017,08:00:00,GRAVE,CHOQUE LATERAL,0,2
24/10/2017,08:00:00,GRAVE,CHOQUE POR ALC,0,4
24/10/2017,20:30:00,GRAVE,CHOQUE POR ALC,0,2
24/10/2017,19:40:00,LEVE,CHOQUE LATERAL,0,0
26/10/2017,03:10:00,GRAVE,CHOQUE POR ALC,0,1
26/10/2017,16:25:00,GRAVE,ATROPELLO,0,1
26/10/2017,20:45:00,LEVE,CHOQUE LATERAL,0,0
27/10/2017,11:20:00,GRAVE,PERDIDA DE CARRIL,0,1
28/10/2017,08:30:00,GRAVE,CHOQUE POR ALC,0,1
28/10/2017,20:00:00,LEVE,CHOQUE LATERAL,0,0
29/10/2017,02:50:00,GRAVE,PERDIDA DE CARRIL,0,1
30/10/2017,12:20:00,FATAL,CHOQUE POR ALC,1,0
1/11/2017,20:30:00,GRAVE,PERDIDA DE CARRIL,0,5
1/11/2017,16:25:00,GRAVE,CHOQUE LATERAL,0,1
2/11/2017,12:20:00,GRAVE,PERDIDA DE CARRIL,0,1
2/11/2017,07:21:00,GRAVE,CHOQUE LATERAL,0,1
2/11/2017,05:45:00,LEVE,ESTRELLAMIENTO,0,0
2/11/2017,19:45:00,GRAVE,PERDIDA DE CARRIL,0,2
3/11/2017,05:40:00,GRAVE,CHOQUE FRONTAL,0,2
4/11/2017,01:10:00,GRAVE,CHOQUE POR ALC,0,1
4/11/2017,09:07:00,LEVE,PERDIDA DE CARRIL,0,0
5/11/2017,03:20:00,LEVE,CHOQUE LATERAL,0,0
5/11/2017,05:30:00,LEVE,ESTRELLAMIENTO,0,0
5/11/2017,20:00:00,GRAVE,CHOQUE FRONTAL,0,1
6/11/2017,06:00:00,FATAL,ATROPELLO,1,0
9/11/2017,01:20:00,LEVE,ESTRELLAMIENTO,0,0
9/11/2017,11:10:00,GRAVE,CHOQUE POR ALC,0,2
9/11/2017,19:05:00,GRAVE,CHOQUE LATERAL,0,1
11/11/2017,03:25:00,LEVE,ESTRELLAMIENTO,0,0
11/11/2017,01:25:00,GRAVE,CHOQUE POR ALC,0,1
11/11/2017,05:45:00,GRAVE,CHOQUE POR ALC,0,1
11/11/2017,20:05:00,FATAL,CHOQUE LATERAL,1,2
13/11/2017,20:15:00,GRAVE,ATIPICO,0,8
16/11/2017,13:30:00,LEVE,CHOQUE LATERAL,0,0
16/11/2017,19:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
16/11/2017,21:25:00,GRAVE,CAÍDA DE PASAJERO,0,1
17/11/2017,04:10:00,LEVE,PERDIDA DE CARRIL,0,0
17/11/2017,23:30:00,GRAVE,ATROPELLO,0,1
18/11/2017,00:55:00,LEVE,CHOQUE LATERAL,0,0
18/11/2017,19:10:00,GRAVE,CHOQUE LATERAL,0,1
18/11/2017,11:20:00,GRAVE,ATROPELLO,0,1
18/11/2017,23:10:00,LEVE,ESTRELLAMIENTO,0,0
18/11/2017,21:40:00,GRAVE,CHOQUE POR ALC,0,1
19/11/2017,05:30:00,LEVE,ESTRELLAMIENTO,0,0
19/11/2017,04:30:00,LEVE,ESTRELLAMIENTO,0,0
19/11/2017,09:45:00,GRAVE,PERDIDA DE CARRIL,0,3
19/11/2017,10:20:00,GRAVE,CHOQUE POR ALC,0,4
19/11/2017,18:40:00,GRAVE,CHOQUE LATERAL,0,1
19/11/2017,17:40:00,GRAVE,CHOQUE LATERAL,0,2
20/11/2017,17:50:00,FATAL,CHOQUE LATERAL,1,2
20/11/2017,17:20:00,GRAVE,CHOQUE POR ALC,0,1
22/11/2017,22:30:00,LEVE,PERDIDA DE CARRIL,0,0
22/11/2017,16:20:00,LEVE,VOLCAMIENTO,0,0
23/11/2017,13:45:00,GRAVE,ESTRELLAMIENTO,0,1
23/11/2017,19:30:00,LEVE,PERDIDA DE CARRIL,0,0
24/11/2017,05:00:00,LEVE,ROZAMIENTO,0,0
24/11/2017,01:20:00,LEVE,PERDIDA DE CARRIL,0,0
24/11/2017,14:40:00,LEVE,ATIPICO,0,0
25/11/2017,04:00:00,FATAL,CHOQUE FRONTAL,1,0
25/11/2017,11:30:00,GRAVE,CHOQUE LATERAL,0,1
25/11/2017,18:15:00,GRAVE,CHOQUE LATERAL,0,1
25/11/2017,23:03:00,FATAL,ESTRELLAMIENTO,1,1
26/11/2017,18:00:00,GRAVE,CHOQUE FRONTAL,0,1
27/11/2017,22:00:00,GRAVE,CHOQUE LATERAL,0,1
28/11/2017,03:20:00,GRAVE,ROZAMIENTO,0,2
30/11/2017,10:50:00,GRAVE,CHOQUE LATERAL,0,1
30/11/2017,18:30:00,LEVE,PERDIDA DE CARRIL,0,0
1/12/2017,19:20:00,GRAVE,PERDIDA DE CARRIL,0,1
1/12/2017,23:31:00,LEVE,ESTRELLAMIENTO,0,0
3/12/2017,03:00:00,GRAVE,CHOQUE LATERAL,0,1
3/12/2017,02:30:00,GRAVE,PERDIDA DE CARRIL,0,2
3/12/2017,14:00:00,GRAVE,ATROPELLO,0,1
3/12/2017,15:45:00,LEVE,PERDIDA DE CARRIL,0,0
4/12/2017,05:45:00,FATAL,CHOQUE FRONTAL,2,0
4/12/2017,05:50:00,LEVE,PERDIDA DE CARRIL,0,0
5/12/2017,12:30:00,GRAVE,ATROPELLO,0,1
5/12/2017,21:30:00,GRAVE,CHOQUE POR ALC,0,2
7/12/2017,06:30:00,GRAVE,VOLCAMIENTO,0,1
7/12/2017,18:10:00,GRAVE,ROZAMIENTO,0,1
7/12/2017,15:30:00,LEVE,ESTRELLAMIENTO,0,0
8/12/2017,15:20:00,FATAL,CHOQUE FRONTAL,1,4
8/12/2017,21:40:00,LEVE,ATROPELLO,0,0
9/12/2017,08:35:00,GRAVE,ESTRELLAMIENTO,0,1
9/12/2017,07:30:00,FATAL,VOLCAMIENTO,1,0
9/12/2017,16:50:00,GRAVE,CHOQUE LATERAL,0,1
10/12/2017,15:35:00,GRAVE,ROZAMIENTO,0,1
12/12/2017,19:20:00,GRAVE,CHOQUE LATERAL,0,2
13/12/2017,07:30:00,GRAVE,ROZAMIENTO,0,2
14/12/2017,13:10:00,GRAVE,ATROPELLO,0,2
14/12/2017,18:50:00,GRAVE,CHOQUE LATERAL,0,1
14/12/2017,13:20:00,GRAVE,CHOQUE LATERAL,0,1
14/12/2017,21:30:00,GRAVE,CHOQUE LATERAL,0,2
14/12/2017,20:15:00,LEVE,ESTRELLAMIENTO,0,0
15/12/2017,04:25:00,FATAL,CHOQUE POR ALC,1,0
15/12/2017,13:45:00,FATAL,ESTRELLAMIENTO,1,0
16/12/2017,03:45:00,LEVE,PERDIDA DE CARRIL,0,0
16/12/2017,05:00:00,LEVE,PERDIDA DE CARRIL,0,0
17/12/2017,00:30:00,LEVE,ESTRELLAMIENTO,0,0
17/12/2017,10:10:00,FATAL,ATROPELLO,2,1
17/12/2017,03:35:00,LEVE,PERDIDA DE CARRIL,0,0
17/12/2017,08:30:00,GRAVE,ROZAMIENTO,0,4
17/12/2017,11:45:00,GRAVE,PERDIDA DE CARRIL,0,1
17/12/2017,05:00:00,LEVE,PERDIDA DE CARRIL,0,0
17/12/2017,21:05:00,GRAVE,CHOQUE POR ALC,0,1
17/12/2017,22:15:00,GRAVE,PERDIDA DE CARRIL,0,3
18/12/2017,13:20:00,GRAVE,PERDIDA DE CARRIL,0,1
18/12/2017,16:00:00,GRAVE,ESTRELLAMIENTO,0,2
19/12/2017,09:30:00,GRAVE,PERDIDA DE CARRIL,0,1
20/12/2017,08:30:00,GRAVE,CHOQUE LATERAL,0,1
20/12/2017,11:15:00,GRAVE,CHOQUE LATERAL,0,1
20/12/2017,16:00:00,GRAVE,CHOQUE LATERAL,0,4
22/12/2017,00:30:00,GRAVE,VOLCAMIENTO,0,2
22/12/2017,06:30:00,LEVE,PERDIDA DE CARRIL,0,0
22/12/2017,18:25:00,GRAVE,ATROPELLO,0,2
23/12/2017,18:50:00,GRAVE,ATROPELLO,0,1
23/12/2017,22:20:00,FATAL,CHOQUE FRONTAL,1,0
24/12/2017,03:45:00,FATAL,ATROPELLO,1,0
24/12/2017,13:30:00,GRAVE,CHOQUE LATERAL,0,1
24/12/2017,21:40:00,FATAL,ATROPELLO,1,1
27/12/2017,07:30:00,LEVE,PERDIDA DE CARRIL,0,0
28/12/2017,14:40:00,GRAVE,CHOQUE LATERAL,0,3
28/12/2017,09:50:00,GRAVE,PERDIDA DE CARRIL,0,1
29/12/2017,01:15:00,LEVE,PERDIDA DE CARRIL,0,0
29/12/2017,11:30:00,GRAVE,CHOQUE LATERAL,0,1
29/12/2017,16:20:00,LEVE,COLISIÓN,0,0
29/12/2017,21:20:00,GRAVE,ATROPELLO,0,1
29/12/2017,12:45:00,GRAVE,CHOQUE LATERAL,0,1
30/12/2017,05:30:00,GRAVE,ESTRELLAMIENTO,0,1
30/12/2017,14:45:00,GRAVE,CHOQUE LATERAL,0,2
30/12/2017,23:15:00,FATAL,ESTRELLAMIENTO,1,0
31/12/2017,03:23:00,LEVE,PERDIDA DE CARRIL,0,0
31/12/2017,09:15:00,LEVE,COLISIÓN,0,0
31/12/2017,11:30:00,GRAVE,ROZAMIENTO,0,1
31/12/2017,17:00:00,GRAVE,PERDIDA DE CARRIL,0,1
31/12/2017,18:00:00,GRAVE,CHOQUE LATERAL,0,5
1/1/2018,04:50:00,GRAVE,PERDIDA DE CARRIL,0,1
1/1/2018,17:00:00,LEVE,PERDIDA DE CARRIL,0,0
1/1/2018,07:10:00,GRAVE,ESTRELLAMIENTO,0,5
1/1/2018,07:10:00,FATAL,ESTRELLAMIENTO,1,0
3/1/2018,20:00:00,GRAVE,CAÍDA DE PASAJERO,0,1
4/1/2018,16:05:00,LEVE,ATIPICO,0,0
4/1/2018,23:30:00,LEVE,PERDIDA DE CARRIL,0,0
6/1/2018,03:00:00,GRAVE,PERDIDA DE CARRIL,0,1
6/1/2018,19:10:00,GRAVE,ROZAMIENTO,0,2
7/1/2018,04:30:00,FATAL,PERDIDA DE CARRIL,1,0
8/1/2018,17:19:00,GRAVE,CHOQUE FRONTAL,0,5
8/1/2018,21:10:00,GRAVE,CAÍDA DE PASAJERO,0,2
9/1/2018,18:00:00,GRAVE,CHOQUE POR ALC,0,2
9/1/2018,12:00:00,LEVE,ATIPICO,0,0
10/1/2018,08:15:00,GRAVE,CHOQUE LATERAL,0,1
10/1/2018,07:40:00,GRAVE,ATROPELLO,0,1
10/1/2018,12:00:00,LEVE,PERDIDA DE CARRIL,0,0
11/1/2018,13:50:00,GRAVE,CHOQUE POR ALC,0,1
11/1/2018,21:25:00,GRAVE,CHOQUE POR ALC,0,1
11/1/2018,16:45:00,LEVE,CHOQUE LATERAL,0,0
12/1/2018,05:40:00,GRAVE,PERDIDA DE CARRIL,0,2
12/1/2018,13:28:00,FATAL,CHOQUE LATERAL,1,0
13/1/2018,15:00:00,GRAVE,PERDIDA DE CARRIL,0,2
14/1/2018,03:00:00,LEVE,PERDIDA DE CARRIL,0,0
14/1/2018,01:20:00,GRAVE,CHOQUE POR ALC,0,1
14/1/2018,16:00:00,LEVE,PERDIDA DE CARRIL,0,0
14/1/2018,18:00:00,LEVE,PERDIDA DE CARRIL,0,0
16/1/2018,14:45:00,GRAVE,CAÍDA DE PASAJERO,0,1
17/1/2018,08:55:00,LEVE,ATROPELLO,0,0
18/1/2018,06:00:00,GRAVE,CHOQUE LATERAL,0,2
18/1/2018,09:00:00,GRAVE,ATROPELLO,0,1
19/1/2018,16:32:00,GRAVE,CHOQUE LATERAL,0,1
19/1/2018,18:30:00,GRAVE,CHOQUE LATERAL,0,1
20/1/2018,04:00:00,GRAVE,CHOQUE FRONTAL,0,1
20/1/2018,05:00:00,GRAVE,VOLCAMIENTO,0,1
20/1/2018,17:10:00,GRAVE,CHOQUE LATERAL,0,1
21/1/2018,02:45:00,GRAVE,ESTRELLAMIENTO,0,2
21/1/2018,08:10:00,FATAL,ATROPELLO,1,0
23/1/2018,23:40:00,LEVE,ESTRELLAMIENTO,0,0
24/1/2018,08:00:00,GRAVE,ROZAMIENTO,0,1
24/1/2018,10:00:00,GRAVE,CHOQUE LATERAL,0,1
25/1/2018,12:50:00,GRAVE,CHOQUE LATERAL,0,1
25/1/2018,20:15:00,GRAVE,ATROPELLO,0,1
26/1/2018,23:45:00,FATAL,CHOQUE FRONTAL,1,1
27/1/2018,12:10:00,GRAVE,ATROPELLO,0,1
27/1/2018,14:10:00,FATAL,PERDIDA DE CARRIL,1,0
27/1/2018,21:00:00,GRAVE,CHOQUE FRONTAL,0,1
28/1/2018,02:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
28/1/2018,23:45:00,GRAVE,PERDIDA DE CARRIL,0,2
29/1/2018,05:00:00,GRAVE,CHOQUE FRONTAL,0,7
29/1/2018,02:45:00,LEVE,PERDIDA DE CARRIL,0,0
29/1/2018,13:37:00,GRAVE,CHOQUE POR ALC,0,2
29/1/2018,09:00:00,LEVE,PERDIDA DE CARRIL,0,0
1/2/2018,06:03:00,GRAVE,ATROPELLO,0,1
1/2/2018,13:15:00,GRAVE,CHOQUE POR ALC,0,2
1/2/2018,21:10:00,GRAVE,CHOQUE LATERAL,0,2
1/2/2018,17:30:00,FATAL,CHOQUE LATERAL,1,0
1/2/2018,20:00:00,GRAVE,PERDIDA DE CARRIL,0,1
2/2/2018,00:05:00,LEVE,ESTRELLAMIENTO,0,0
2/2/2018,17:00:00,GRAVE,CHOQUE POR ALC,0,1
2/2/2018,22:00:00,LEVE,PERDIDA DE CARRIL,0,0
3/2/2018,05:30:00,GRAVE,ATIPICO,0,1
4/2/2018,07:00:00,GRAVE,CHOQUE FRONTAL,0,1
4/2/2018,19:00:00,GRAVE,PERDIDA DE CARRIL,0,4
4/2/2018,10:15:00,LEVE,PERDIDA DE CARRIL,0,0
6/2/2018,16:40:00,LEVE,ROZAMIENTO,0,0
7/2/2018,02:50:00,LEVE,PERDIDA DE CARRIL,0,0
9/2/2018,07:30:00,LEVE,PERDIDA DE CARRIL,0,0
9/2/2018,15:20:00,GRAVE,ESTRELLAMIENTO,0,2
9/2/2018,21:20:00,FATAL,PERDIDA DE CARRIL,1,1
9/2/2018,21:00:00,LEVE,CHOQUE FRONTAL,0,0
10/2/2018,09:30:00,LEVE,ESTRELLAMIENTO,0,0
10/2/2018,18:20:00,GRAVE,ATROPELLO,0,1
11/2/2018,23:05:00,LEVE,CHOQUE LATERAL,0,0
12/2/2018,05:50:00,LEVE,ROZAMIENTO,0,0
12/2/2018,19:00:00,GRAVE,CHOQUE POR ALC,0,1
12/2/2018,17:40:00,LEVE,CHOQUE LATERAL,0,0
12/2/2018,20:45:00,GRAVE,ESTRELLAMIENTO,0,2
12/2/2018,06:00:00,LEVE,CHOQUE POR ALC,0,0
13/2/2018,01:25:00,LEVE,PERDIDA DE CARRIL,0,0
13/2/2018,14:30:00,FATAL,CHOQUE LATERAL,1,0
13/2/2018,19:20:00,GRAVE,CHOQUE POR ALC,0,5
13/2/2018,19:50:00,GRAVE,CAÍDA DE PASAJERO,0,1
14/2/2018,05:15:00,GRAVE,CHOQUE FRONTAL,0,3
14/2/2018,14:40:00,LEVE,ROZAMIENTO,0,0
15/2/2018,14:50:00,FATAL,ROZAMIENTO,1,0
15/2/2018,17:50:00,GRAVE,ATROPELLO,0,1
15/2/2018,14:20:00,LEVE,CHOQUE LATERAL,0,0
16/2/2018,12:10:00,GRAVE,ESTRELLAMIENTO,0,1
16/2/2018,18:25:00,GRAVE,CHOQUE LATERAL,0,1
18/2/2018,19:30:00,GRAVE,ESTRELLAMIENTO,0,3
18/2/2018,16:00:00,GRAVE,CHOQUE LATERAL,0,2
19/2/2018,18:25:00,LEVE,ESTRELLAMIENTO,0,0
22/2/2018,04:00:00,LEVE,PERDIDA DE CARRIL,0,0
22/2/2018,07:30:00,GRAVE,CHOQUE LATERAL,0,1
22/2/2018,18:15:00,LEVE,ESTRELLAMIENTO,0,0
23/2/2018,14:30:00,FATAL,CHOQUE FRONTAL,3,0
25/2/2018,05:30:00,LEVE,CHOQUE POR ALC,0,0
25/2/2018,06:50:00,LEVE,PERDIDA DE CARRIL,0,0
25/2/2018,14:30:00,GRAVE,CHOQUE LATERAL,0,1
27/2/2018,16:00:00,GRAVE,CHOQUE LATERAL,0,1
27/2/2018,15:15:00,LEVE,PERDIDA DE CARRIL,0,0
27/2/2018,17:20:00,GRAVE,CHOQUE LATERAL,0,1
28/2/2018,10:38:00,LEVE,CHOQUE LATERAL,0,0
28/2/2018,22:00:00,GRAVE,CAÍDA DE PASAJERO,0,1
1/3/2018,20:30:00,LEVE,CHOQUE LATERAL,0,0
2/3/2018,08:30:00,GRAVE,CHOQUE POR ALC,0,1
2/3/2018,15:30:00,FATAL,CHOQUE POR ALC,1,0
2/3/2018,14:30:00,GRAVE,CHOQUE LATERAL,0,1
3/3/2018,10:20:00,LEVE,ESTRELLAMIENTO,0,0
3/3/2018,09:41:00,FATAL,CHOQUE LATERAL,1,0
3/3/2018,20:30:00,GRAVE,PERDIDA DE CARRIL,0,1
3/3/2018,21:50:00,LEVE,PERDIDA DE CARRIL,0,0
4/3/2018,05:30:00,GRAVE,ESTRELLAMIENTO,0,1
4/3/2018,05:10:00,GRAVE,CHOQUE LATERAL,0,1
5/3/2018,09:15:00,GRAVE,ROZAMIENTO,0,3
6/3/2018,06:45:00,GRAVE,CHOQUE LATERAL,0,1
6/3/2018,16:10:00,LEVE,PERDIDA DE CARRIL,0,0
6/3/2018,22:35:00,LEVE,PERDIDA DE CARRIL,0,0
7/3/2018,02:30:00,FATAL,PERDIDA DE CARRIL,1,1
7/3/2018,18:45:00,GRAVE,PERDIDA DE CARRIL,0,1
8/3/2018,08:10:00,GRAVE,VOLCAMIENTO,0,1
8/3/2018,11:20:00,LEVE,ROZAMIENTO,0,0
9/3/2018,13:50:00,LEVE,CHOQUE LATERAL,0,0
9/3/2018,07:40:00,GRAVE,PERDIDA DE CARRIL,0,1
9/3/2018,11:05:00,GRAVE,ATROPELLO,0,1
9/3/2018,17:15:00,LEVE,CHOQUE LATERAL,0,0
9/3/2018,18:00:00,GRAVE,PERDIDA DE CARRIL,0,1
10/3/2018,10:40:00,LEVE,CHOQUE FRONTAL,0,0
10/3/2018,18:00:00,FATAL,PERDIDA DE CARRIL,1,0
10/3/2018,16:00:00,LEVE,CHOQUE LATERAL,0,0
10/3/2018,13:50:00,FATAL,CHOQUE LATERAL,2,7
11/3/2018,08:00:00,LEVE,PERDIDA DE CARRIL,0,0
12/3/2018,21:15:00,GRAVE,CHOQUE LATERAL,0,1
16/3/2018,17:30:00,GRAVE,ATIPICO,0,1
16/3/2018,21:00:00,LEVE,ESTRELLAMIENTO,0,0
17/3/2018,11:45:00,LEVE,CHOQUE LATERAL,0,0
17/3/2018,19:30:00,LEVE,ESTRELLAMIENTO,0,0
18/3/2018,12:40:00,GRAVE,CHOQUE POR ALC,0,2
18/3/2018,19:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
18/3/2018,23:05:00,LEVE,PERDIDA DE CARRIL,0,0
21/3/2018,11:10:00,LEVE,ROZAMIENTO,0,0
22/3/2018,09:15:00,LEVE,PERDIDA DE CARRIL,0,0
22/3/2018,17:00:00,GRAVE,ESTRELLAMIENTO,0,2
22/3/2018,19:00:00,GRAVE,CHOQUE LATERAL,0,1
23/3/2018,08:25:00,FATAL,PERDIDA DE CARRIL,1,0
24/3/2018,13:50:00,FATAL,PERDIDA DE CARRIL,13,19
25/3/2018,09:00:00,FATAL,CHOQUE POR ALC,1,0
25/3/2018,21:00:00,LEVE,PERDIDA DE CARRIL,0,0
26/3/2018,01:00:00,GRAVE,CHOQUE LATERAL,0,2
26/3/2018,19:35:00,GRAVE,ROZAMIENTO,0,2
27/3/2018,16:05:00,GRAVE,PERDIDA DE CARRIL,0,1
27/3/2018,16:12:00,GRAVE,CHOQUE LATERAL,0,1
27/3/2018,21:20:00,GRAVE,CHOQUE LATERAL,0,1
29/3/2018,20:00:00,GRAVE,ATROPELLO,0,1
30/3/2018,14:40:00,LEVE,CHOQUE POR ALC,0,0
31/3/2018,08:30:00,LEVE,CHOQUE POR ALC,0,0
2/4/2018,08:40:00,GRAVE,PERDIDA DE CARRIL,0,1
2/4/2018,17:30:00,GRAVE,PERDIDA DE CARRIL,0,3
3/4/2018,11:45:00,GRAVE,ATIPICO,0,1
4/4/2018,05:10:00,FATAL,CHOQUE POR ALC,1,1
4/4/2018,11:30:00,GRAVE,ATROPELLO,0,1
6/4/2018,08:00:00,GRAVE,CHOQUE POR ALC,0,1
